id,rna_value_breast,study_id,Log2FoldChangeValue,Contrast,Log_RNA_Value_Breast
ENSG00000115414,14927.0,E-MTAB-779,2.3,'breast carcinoma' vs 'normal',9.610993923087126
ENSG00000115414,14927.0,E-GEOD-31138,4.9,'invasive ductal carcinoma' vs 'normal',9.610993923087126
ENSG00000115414,14927.0,E-GEOD-38959,3.8,'breast cancer; breast' vs 'normal; breast',9.610993923087126
ENSG00000167085,2733.0,,,,7.913521017283895
ENSG00000129991,9.0,,,,2.302585092994046
ENSG00000160877,1195.0,,,,7.086737934510577
ENSG00000144713,33470.0,,,,10.41843467126129
ENSG00000004975,1876.0,,,,7.537430036586509
ENSG00000150990,1409.0,,,,7.251344983372214
ENSG00000163993,36.0,E-MTAB-779,1.8,'breast carcinoma' vs 'normal',3.6109179126442243
ENSG00000163993,36.0,E-GEOD-54002,3.8,'breast cancer' vs 'normal',3.6109179126442243
ENSG00000163993,36.0,E-GEOD-10780,3.1,'breast carcinoma' vs 'normal',3.6109179126442243
ENSG00000163993,36.0,E-GEOD-38959,3.3,'breast cancer; breast' vs 'normal; breast',3.6109179126442243
ENSG00000109654,1219.0,E-MTAB-779,-1.7,'breast carcinoma' vs 'normal',7.106606137727303
ENSG00000109654,1219.0,E-GEOD-10780,-1.4,'breast carcinoma' vs 'normal',7.106606137727303
ENSG00000109654,1219.0,E-GEOD-54002,-2.8,'breast cancer' vs 'normal',7.106606137727303
ENSG00000109654,1219.0,E-GEOD-7377,-1.8,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',7.106606137727303
ENSG00000132305,3375.0,,,,8.124446855715847
ENSG00000170004,7299.0,,,,8.895629627136483
ENSG00000145386,123.0,E-GEOD-54002,1.7,'breast cancer' vs 'normal',4.820281565605037
ENSG00000145386,123.0,E-GEOD-10780,1.1,'breast carcinoma' vs 'normal',4.820281565605037
ENSG00000145386,123.0,E-GEOD-38959,2.1,'breast cancer; breast' vs 'normal; breast',4.820281565605037
ENSG00000129219,2314.0,,,,7.747164966520335
ENSG00000118263,3350.0,,,,8.11701408773731
ENSG00000124469,10.0,,,,2.3978952727983707
ENSG00000149489,236.0,,,,5.4680601411351315
ENSG00000141522,9154.0,E-GEOD-38959,1.2,'breast cancer; breast' vs 'normal; breast',9.122055457108612
ENSG00000088538,73.0,,,,4.30406509320417
ENSG00000109685,2292.0,E-GEOD-38959,1.3,'breast cancer; breast' vs 'normal; breast',7.737616282857904
ENSG00000115524,24951.0,,,,10.12470925828764
ENSG00000126353,182.0,E-GEOD-44408,2.9,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',5.209486152841421
ENSG00000188846,22925.0,,,,10.040026916674956
ENSG00000165629,4217.0,E-GEOD-31138,2.5,'invasive ductal carcinoma' vs 'normal',8.34711636103872
ENSG00000139193,40.0,E-GEOD-44408,2.5,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',3.713572066704308
ENSG00000088053,21.0,,,,3.091042453358316
ENSG00000112414,349.0,,,,5.857933154483459
ENSG00000048162,630.0,,,,6.447305862541213
ENSG00000120093,2310.0,E-GEOD-38959,-1.3,'breast cancer; breast' vs 'normal; breast',7.745435610274381
ENSG00000120093,2310.0,E-GEOD-7377,1.8,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',7.745435610274381
ENSG00000088756,382.0,,,,5.948034989180646
ENSG00000099326,2081.0,,,,7.641084249174914
ENSG00000144381,7826.0,,,,8.965334573804839
ENSG00000043514,879.0,,,,6.779921907472252
ENSG00000158062,1823.0,,,,7.508787170634276
ENSG00000168264,6257.0,,,,8.741615924228828
ENSG00000112697,6157.0,,,,8.725507328484445
ENSG00000048649,2329.0,,,,7.753623546559746
ENSG00000143627,2.0,,,,1.0986122886681098
ENSG00000160182,5.0,E-GEOD-10780,1.2,'breast carcinoma' vs 'normal',1.791759469228055
ENSG00000160182,5.0,E-MTAB-779,3.2,'breast carcinoma' vs 'normal',1.791759469228055
ENSG00000160182,5.0,E-GEOD-38959,-2.0,'breast cancer; breast' vs 'normal; breast',1.791759469228055
ENSG00000160182,5.0,E-GEOD-52194,-6.8,'triple-negative breast cancer; breast carcinoma' vs 'normal',1.791759469228055
ENSG00000160182,5.0,E-GEOD-7377,2.0,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',1.791759469228055
ENSG00000160182,5.0,E-GEOD-44408,-5.4,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',1.791759469228055
ENSG00000023516,2925.0,,,,7.98139158158007
ENSG00000136986,3046.0,,,,8.021912778985708
ENSG00000181322,50.0,E-GEOD-38959,-1.1,'breast cancer; breast' vs 'normal; breast',3.9318256327243257
ENSG00000115561,3659.0,E-GEOD-31138,2.7,'invasive ductal carcinoma' vs 'normal',8.205218426395412
ENSG00000184470,1250.0,,,,7.1316985104669115
ENSG00000205277,7.0,,,,2.0794415416798357
ENSG00000111348,6137.0,E-GEOD-20086,1.1,'breast cancer' vs 'normal',8.722254235179681
ENSG00000107105,7.0,E-GEOD-38959,1.2,'breast cancer; breast' vs 'normal; breast',2.0794415416798357
ENSG00000164022,2079.0,E-GEOD-38959,-1.4,'breast cancer; breast' vs 'normal; breast',7.640123172695364
ENSG00000167419,11.0,,,,2.4849066497880004
ENSG00000138035,1207.0,,,,7.0967213784947605
ENSG00000078081,23.0,E-GEOD-10780,1.2,'breast carcinoma' vs 'normal',3.1780538303479458
ENSG00000078081,23.0,E-GEOD-38959,1.3,'breast cancer; breast' vs 'normal; breast',3.1780538303479458
ENSG00000078081,23.0,E-GEOD-44408,2.6,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',3.1780538303479458
ENSG00000087502,1194.0,E-GEOD-31138,2.1,'invasive ductal carcinoma' vs 'normal',7.085901464365611
ENSG00000114054,877.0,E-GEOD-7377,1.2,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',6.777646593635117
ENSG00000214253,3794.0,,,,8.24143968982973
ENSG00000189221,7153.0,E-GEOD-38959,-1.2,'breast cancer; breast' vs 'normal; breast',8.875426919818963
ENSG00000189221,7153.0,E-GEOD-54002,-2.2,'breast cancer' vs 'normal',8.875426919818963
ENSG00000189221,7153.0,E-MTAB-779,-2.2,'breast carcinoma' vs 'normal',8.875426919818963
ENSG00000189221,7153.0,E-GEOD-10780,-1.8,'breast carcinoma' vs 'normal',8.875426919818963
ENSG00000167306,341.0,,,,5.834810737062605
ENSG00000174021,2655.0,E-GEOD-52194,-4.6,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',7.884576510596324
ENSG00000117614,3047.0,,,,8.022240916806537
ENSG00000204472,460.0,,,,6.133398042996649
ENSG00000049283,109.0,,,,4.700480365792417
ENSG00000133392,10907.0,E-MTAB-779,-1.9,'breast carcinoma' vs 'normal',9.297251743965479
ENSG00000133392,10907.0,E-GEOD-54002,-3.7,'breast cancer' vs 'normal',9.297251743965479
ENSG00000133392,10907.0,E-GEOD-20086,2.1,'breast cancer' vs 'normal',9.297251743965479
ENSG00000133392,10907.0,E-GEOD-10780,-2.1,'breast carcinoma' vs 'normal',9.297251743965479
ENSG00000133392,10907.0,E-GEOD-38959,-2.6,'breast cancer; breast' vs 'normal; breast',9.297251743965479
ENSG00000171345,5971.0,E-GEOD-10780,1.2,'breast carcinoma' vs 'normal',8.69483715865908
ENSG00000171345,5971.0,E-GEOD-44408,-6.0,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',8.69483715865908
ENSG00000181163,17487.0,,,,9.76927021041632
ENSG00000153922,2936.0,,,,7.98514393119862
ENSG00000105928,614.0,,,,6.421622267806518
ENSG00000158092,1929.0,,,,7.5652752818989315
ENSG00000107404,3364.0,,,,8.121183242078828
ENSG00000116675,151.0,,,,5.0238805208462765
ENSG00000132388,2370.0,E-GEOD-7377,1.1,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',7.771067086065406
ENSG00000213585,4719.0,E-GEOD-31138,3.4,'invasive ductal carcinoma' vs 'normal',8.459564078579602
ENSG00000090861,5173.0,,,,8.551401362745974
ENSG00000104689,489.0,,,,6.194405391104672
ENSG00000163704,165.0,,,,5.111987788356544
ENSG00000101425,22.0,,,,3.1354942159291497
ENSG00000015413,18.0,,,,2.9444389791664403
ENSG00000167815,4076.0,,,,8.313116702819253
ENSG00000127528,4956.0,E-GEOD-44408,1.6,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',8.508555998020574
ENSG00000205189,1423.0,,,,7.261225091971921
ENSG00000059758,2431.0,,,,7.796469243086058
ENSG00000011454,3508.0,,,,8.163086375583216
ENSG00000008086,850.0,,,,6.7464121285733745
ENSG00000124571,1776.0,,,,7.482681828154651
ENSG00000169756,3114.0,,,,8.043984431221553
ENSG00000198125,314.0,E-GEOD-10780,1.3,'breast carcinoma' vs 'normal',5.752572638825633
ENSG00000198125,314.0,E-GEOD-44408,-2.5,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',5.752572638825633
ENSG00000198910,197.0,,,,5.288267030694535
ENSG00000121579,4583.0,,,,8.430327258394575
ENSG00000113649,4180.0,,,,8.338305731356565
ENSG00000198938,375731.0,,,,12.836631402276161
ENSG00000182566,61.0,,,,4.127134385045092
ENSG00000139405,503.0,,,,6.222576268071369
ENSG00000155097,2684.0,E-GEOD-10780,1.2,'breast carcinoma' vs 'normal',7.895436006942965
ENSG00000006210,5449.0,E-MTAB-779,-1.9,'breast carcinoma' vs 'normal',8.60337088765729
ENSG00000006210,5449.0,E-GEOD-54002,-3.6,'breast cancer' vs 'normal',8.60337088765729
ENSG00000006210,5449.0,E-GEOD-10780,-2.2,'breast carcinoma' vs 'normal',8.60337088765729
ENSG00000006210,5449.0,E-GEOD-38959,-2.1,'breast cancer; breast' vs 'normal; breast',8.60337088765729
ENSG00000006210,5449.0,E-GEOD-52194,-6.1,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',8.60337088765729
ENSG00000103485,190.0,,,,5.25227342804663
ENSG00000128641,3981.0,,,,8.289539484624141
ENSG00000063978,3064.0,E-MTAB-779,1.3,'breast carcinoma' vs 'normal',8.027802848370312
ENSG00000172543,81.0,,,,4.406719247264253
ENSG00000179776,5523.0,,,,8.616857514529183
ENSG00000197153,0.0,E-GEOD-52194,5.9,'triple-negative breast cancer; breast carcinoma' vs 'normal',0.0
ENSG00000197153,0.0,E-GEOD-52194,7.6,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',0.0
ENSG00000197153,0.0,E-GEOD-52194,6.0,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',0.0
ENSG00000147065,19340.0,E-GEOD-44408,1.3,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',9.86998247397873
ENSG00000147065,19340.0,E-GEOD-38959,1.1,'breast cancer; breast' vs 'normal; breast',9.86998247397873
ENSG00000131686,4.0,E-GEOD-52194,-5.0,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',1.6094379124341003
ENSG00000131686,4.0,E-GEOD-7377,-1.5,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',1.6094379124341003
ENSG00000163395,118.0,,,,4.77912349311153
ENSG00000108854,1545.0,,,,7.343426229147367
ENSG00000094804,58.0,E-GEOD-54002,1.5,'breast cancer' vs 'normal',4.07753744390572
ENSG00000164916,2027.0,,,,7.614805364711073
ENSG00000113100,0.0,,,,0.0
ENSG00000259494,471.0,,,,6.156978985585555
ENSG00000171236,292.0,E-MTAB-779,1.7,'breast carcinoma' vs 'normal',5.680172609017068
ENSG00000132510,2988.0,E-GEOD-52194,-5.8,'triple-negative breast cancer; breast carcinoma' vs 'normal',8.002694162283937
ENSG00000132510,2988.0,E-GEOD-52194,-5.0,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',8.002694162283937
ENSG00000165671,3046.0,,,,8.021912778985708
ENSG00000196976,313.0,E-GEOD-54002,1.4,'breast cancer' vs 'normal',5.749392985908253
ENSG00000196976,313.0,E-GEOD-10780,1.3,'breast carcinoma' vs 'normal',5.749392985908253
ENSG00000196976,313.0,E-GEOD-38959,1.6,'breast cancer; breast' vs 'normal; breast',5.749392985908253
ENSG00000115053,18874.0,,,,9.845593574117226
ENSG00000131069,4666.0,,,,8.448271745949816
ENSG00000139921,1553.0,E-GEOD-7377,1.1,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',7.348587530927593
ENSG00000139921,1553.0,E-GEOD-31138,3.6,'invasive ductal carcinoma' vs 'normal',7.348587530927593
ENSG00000112210,257.0,,,,5.552959584921617
ENSG00000171155,780.0,E-GEOD-31138,2.2,'invasive ductal carcinoma' vs 'normal',6.660575149839686
ENSG00000129474,615.0,,,,6.423246963533519
ENSG00000125730,33002.0,,,,10.404353745407546
ENSG00000156011,474.0,E-GEOD-31138,1.9,'invasive ductal carcinoma' vs 'normal',6.163314804034641
ENSG00000165795,12322.0,E-GEOD-38959,-1.5,'breast cancer; breast' vs 'normal; breast',9.419222713938122
ENSG00000165795,12322.0,E-GEOD-54002,-3.4,'breast cancer' vs 'normal',9.419222713938122
ENSG00000165795,12322.0,E-GEOD-10780,-1.8,'breast carcinoma' vs 'normal',9.419222713938122
ENSG00000165795,12322.0,E-MTAB-779,-2.1,'breast carcinoma' vs 'normal',9.419222713938122
ENSG00000165795,12322.0,E-GEOD-7377,-1.9,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',9.419222713938122
ENSG00000141642,254.0,,,,5.541263545158426
ENSG00000171604,1618.0,,,,7.389563953677635
ENSG00000101444,3262.0,,,,8.09040229659332
ENSG00000167635,2840.0,,,,7.951911381854188
ENSG00000101349,20.0,,,,3.044522437723423
ENSG00000120899,1764.0,E-GEOD-44408,1.3,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.475905969367397
ENSG00000075856,2696.0,,,,7.89989532313973
ENSG00000109118,3212.0,,,,8.074960359115858
ENSG00000091436,5540.0,E-MTAB-779,-1.5,'breast carcinoma' vs 'normal',8.61993026886735
ENSG00000091436,5540.0,E-GEOD-10780,-1.2,'breast carcinoma' vs 'normal',8.61993026886735
ENSG00000124939,35.0,E-GEOD-54002,-2.7,'breast cancer' vs 'normal',3.58351893845611
ENSG00000124939,35.0,E-GEOD-68086,-4.8,'breast carcinoma' vs 'normal',3.58351893845611
ENSG00000077097,5983.0,,,,8.696844519654313
ENSG00000128617,88.0,,,,4.48863636973214
ENSG00000102003,120.0,,,,4.795790545596741
ENSG00000102024,2904.0,E-GEOD-54002,-1.7,'breast cancer' vs 'normal',7.974188669286011
ENSG00000122254,119.0,,,,4.787491742782046
ENSG00000115828,194.0,E-GEOD-38959,1.8,'breast cancer; breast' vs 'normal; breast',5.272999558563747
ENSG00000181852,2017.0,,,,7.609862200913554
ENSG00000122122,371.0,,,,5.918893854273146
ENSG00000124731,45.0,,,,3.828641396489095
ENSG00000163421,11.0,,,,2.4849066497880004
ENSG00000147872,24914.0,,,,10.123225310715505
ENSG00000123505,2739.0,,,,7.9157131993821155
ENSG00000152977,9.0,E-GEOD-38959,2.3,'breast cancer; breast' vs 'normal; breast',2.302585092994046
ENSG00000168763,1272.0,,,,7.149131598557407
ENSG00000197238,6.0,,,,1.9459101490553132
ENSG00000120215,31.0,,,,3.4657359027997265
ENSG00000166426,34.0,,,,3.5553480614894135
ENSG00000188976,3076.0,,,,8.031710375322042
ENSG00000138160,90.0,E-GEOD-38959,1.3,'breast cancer; breast' vs 'normal; breast',4.51085950651685
ENSG00000138160,90.0,E-GEOD-54002,2.2,'breast cancer' vs 'normal',4.51085950651685
ENSG00000138160,90.0,E-GEOD-10780,1.7,'breast carcinoma' vs 'normal',4.51085950651685
ENSG00000006831,5582.0,,,,8.62748154531036
ENSG00000115350,1412.0,,,,7.253470382684528
ENSG00000135821,66542.0,,,,11.105603634218898
ENSG00000144357,2995.0,,,,8.005033344637111
ENSG00000158516,37.0,,,,3.6375861597263857
ENSG00000145391,5264.0,,,,8.568836424568076
ENSG00000171109,2230.0,,,,7.7102051944325325
ENSG00000088888,6085.0,,,,8.713746330456916
ENSG00000168090,3257.0,,,,8.08886878916199
ENSG00000188486,388.0,E-GEOD-54002,1.7,'breast cancer' vs 'normal',5.963579343618446
ENSG00000188486,388.0,E-GEOD-10780,1.2,'breast carcinoma' vs 'normal',5.963579343618446
ENSG00000188486,388.0,E-GEOD-38959,1.4,'breast cancer; breast' vs 'normal; breast',5.963579343618446
ENSG00000188486,388.0,E-MTAB-779,2.1,'breast carcinoma' vs 'normal',5.963579343618446
ENSG00000147862,6624.0,E-GEOD-54002,-2.6,'breast cancer' vs 'normal',8.798605650854423
ENSG00000147862,6624.0,E-GEOD-10780,-1.6,'breast carcinoma' vs 'normal',8.798605650854423
ENSG00000130770,1573.0,,,,7.3613754289773485
ENSG00000182185,238.0,E-GEOD-7377,1.7,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',5.476463551931511
ENSG00000204310,2154.0,,,,7.675546002537848
ENSG00000204227,2302.0,,,,7.741967899820685
ENSG00000080493,126.0,,,,4.844187086458591
ENSG00000154188,550.0,E-MTAB-779,-1.9,'breast carcinoma' vs 'normal',6.311734809152915
ENSG00000154188,550.0,E-GEOD-10780,-1.4,'breast carcinoma' vs 'normal',6.311734809152915
ENSG00000133216,170.0,,,,5.14166355650266
ENSG00000175832,84.0,,,,4.442651256490317
ENSG00000153201,4848.0,E-MTAB-779,1.3,'breast carcinoma' vs 'normal',8.486527777105353
ENSG00000087253,1545.0,E-GEOD-10780,-1.2,'breast carcinoma' vs 'normal',7.343426229147367
ENSG00000087253,1545.0,E-GEOD-54002,-2.5,'breast cancer' vs 'normal',7.343426229147367
ENSG00000087253,1545.0,E-GEOD-20086,1.1,'breast cancer' vs 'normal',7.343426229147367
ENSG00000087253,1545.0,E-GEOD-38959,-1.5,'breast cancer; breast' vs 'normal; breast',7.343426229147367
ENSG00000127870,1325.0,E-GEOD-31138,3.2,'invasive ductal carcinoma' vs 'normal',7.189922170745808
ENSG00000134108,3914.0,,,,8.272570608424903
ENSG00000145113,76.0,E-GEOD-52194,-5.1,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',4.343805421853684
ENSG00000145113,76.0,E-GEOD-68086,-5.0,'breast carcinoma' vs 'normal',4.343805421853684
ENSG00000114638,8.0,E-GEOD-52194,4.8,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',2.1972245773362196
ENSG00000005961,92.0,,,,4.532599493153256
ENSG00000125817,3705.0,,,,8.217708406845306
ENSG00000136634,39.0,,,,3.6888794541139363
ENSG00000158445,569.0,E-MTAB-779,-1.3,'breast carcinoma' vs 'normal',6.345636360828596
ENSG00000060339,3823.0,,,,8.249052274171293
ENSG00000101846,1319.0,,,,7.1853870155804165
ENSG00000178922,954.0,,,,6.86171134048073
ENSG00000198830,11161.0,,,,9.320270431348378
ENSG00000152127,1471.0,,,,7.294377299288821
ENSG00000159259,286.0,E-GEOD-38959,1.1,'breast cancer; breast' vs 'normal; breast',5.659482215759621
ENSG00000105639,933.0,,,,6.839476438228843
ENSG00000001084,1696.0,E-GEOD-7377,1.4,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',7.436617265234227
ENSG00000100003,574.0,,,,6.354370040797351
ENSG00000170955,1751.0,,,,7.468513271496337
ENSG00000188611,65.0,E-GEOD-68086,-5.8,'breast carcinoma' vs 'normal',4.189654742026425
ENSG00000080007,80.0,,,,4.394449154672439
ENSG00000164919,3029.0,E-GEOD-44408,-1.2,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',8.016317898503415
ENSG00000164919,3029.0,E-GEOD-54002,1.6,'breast cancer' vs 'normal',8.016317898503415
ENSG00000164919,3029.0,E-GEOD-10780,1.2,'breast carcinoma' vs 'normal',8.016317898503415
ENSG00000164919,3029.0,E-MTAB-779,1.9,'breast carcinoma' vs 'normal',8.016317898503415
ENSG00000164919,3029.0,E-GEOD-31138,3.2,'invasive ductal carcinoma' vs 'normal',8.016317898503415
ENSG00000120733,4795.0,,,,8.475537516147405
ENSG00000176697,23.0,,,,3.1780538303479458
ENSG00000148344,1023.0,,,,6.931471805599453
ENSG00000102189,2127.0,,,,7.662937850461535
ENSG00000172179,25.0,,,,3.258096538021482
ENSG00000100307,3537.0,E-MTAB-779,-1.3,'breast carcinoma' vs 'normal',8.17131687471973
ENSG00000100307,3537.0,E-GEOD-31138,-2.0,'invasive ductal carcinoma' vs 'normal',8.17131687471973
ENSG00000100307,3537.0,E-GEOD-44408,1.7,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',8.17131687471973
ENSG00000100307,3537.0,E-GEOD-54002,-1.9,'breast cancer' vs 'normal',8.17131687471973
ENSG00000100307,3537.0,E-GEOD-10780,-1.4,'breast carcinoma' vs 'normal',8.17131687471973
ENSG00000100307,3537.0,E-GEOD-38959,-1.9,'breast cancer; breast' vs 'normal; breast',8.17131687471973
ENSG00000067177,807.0,,,,6.694562058521095
ENSG00000116062,1858.0,,,,7.527793987721444
ENSG00000085662,2937.0,,,,7.9854843567338225
ENSG00000182541,3775.0,,,,8.236420527265391
ENSG00000159459,2087.0,,,,7.643961949002529
ENSG00000156831,679.0,,,,6.522092798170152
ENSG00000124216,512.0,E-GEOD-52194,-5.5,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',6.240275845170769
ENSG00000198563,14031.0,,,,9.549095714611964
ENSG00000000971,5479.0,E-MTAB-779,-1.9,'breast carcinoma' vs 'normal',8.608860379942062
ENSG00000000971,5479.0,E-GEOD-10780,-1.5,'breast carcinoma' vs 'normal',8.608860379942062
ENSG00000067560,26144.0,,,,10.171413246622231
ENSG00000205323,96.0,,,,4.574710978503383
ENSG00000100299,2640.0,,,,7.878912912297133
ENSG00000197122,1469.0,,,,7.293017679772782
ENSG00000143632,338.0,,,,5.82600010738045
ENSG00000101445,1170.0,E-GEOD-44408,2.9,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.065613363597717
ENSG00000166326,4971.0,,,,8.511577452630602
ENSG00000188404,173.0,E-GEOD-44408,2.9,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',5.159055299214529
